EOM,idx,id,customer_id,switches,value,switch_start,switch_end
2023-02-28,94,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,95,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,96,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,97,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,98,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,99,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,100,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,101,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,102,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,103,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,104,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,105,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,106,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,107,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,108,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,109,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,110,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,111,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,112,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,113,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,114,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,115,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,116,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,117,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,118,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,119,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,120,36,1133,1,99.9,2022-11-01,2023-11-01
2023-02-28,63,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,37,1134,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,38,1135,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,39,1136,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,40,1137,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,41,1138,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,42,1139,1,99.9,2022-12-01,2023-12-01
2023-02-28,124,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,125,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,126,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,127,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,128,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,129,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,130,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,131,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,132,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,133,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,134,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,135,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,136,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,137,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,138,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,139,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,140,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,141,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,142,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,143,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,144,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,145,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,146,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,147,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,148,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,149,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,150,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,151,43,1140,1,99.9,2022-10-01,2023-10-01
2023-02-28,63,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,44,1141,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,45,1142,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,46,1143,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,47,1144,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,48,1145,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,82,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,83,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,84,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,85,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,86,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,87,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,88,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,89,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,90,49,1146,1,99.9,2022-12-01,2023-12-01
2023-02-28,63,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,64,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,65,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,66,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,67,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,68,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,69,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,70,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,71,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,72,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,73,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,74,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,75,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,76,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,77,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,78,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,79,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,80,50,1147,1,99.9,2022-12-01,2023-12-01
2023-02-28,81,50,1147,1,99.9,2022-12-01,2023-12-01
